stock_code,date,volume,open_price,close_price,turnover,turnover_rate,price_change_percentage,volume_next_day,volume_last_day,close_price_next_days,cumsum_return_next_days,volume_rate
831768,2024-08-09,4328,4.48,4.51,1832931.41,0.56,0.89,19992.0,6308.0,4.55,0.8869179600886926,3.7593080105302747
301175,2024-08-09,79792,4.74,4.75,36760290.0,1.29,0.21,285683.0,68282.0,4.79,0.8421052631578954,3.8586517552034794
603151,2024-08-07,7914,10.9,10.79,7983996.0,0.98,-1.01,34771.0,9871.0,10.88,0.834105653382777,3.9101490019679503
688370,2024-08-09,1079,23.95,23.87,1716180.0,0.25,-0.54,3328.0,1023.0,24.06,0.7959782153330444,3.1665080875356804
1208,2024-07-31,218781,7.95,8.82,181691446.87,8.82,9.7,696195.0,181990.0,8.89,0.7936507936507969,3.474278328521774
2816,2024-07-30,1693,8.92,8.91,1479675.0,0.17,-0.11,6557.0,2444.0,8.98,0.7856341189674555,3.1699299008943678
2858,2024-08-02,36887,20.8,20.42,37663648.5,2.51,-2.2,107491.0,34668.0,20.58,0.7835455435847041,3.004430158619244
836957,2024-08-07,1207,68.23,69.31,772038.76,0.45,0.26,3949.0,1077.0,69.84,0.76468042129563,3.457968476357268
2022,2024-08-12,142752,66.76,68.27,86693017.49,2.78,6.24,385088.0,34480.0,68.77,0.7323861139592794,4.34558093346574
603081,2024-07-30,13659,10.59,10.52,13184697.0,0.34,-0.47,36289.0,10419.0,10.59,0.6653992395437289,3.014286900905391
2695,2024-08-07,59701,29.34,30.18,38832685.86,1.29,3.43,173257.0,27643.0,30.38,0.6626905235255112,3.967233009708738
301179,2024-07-26,21774,42.5,42.55,35220676.0,2.58,0.0,62972.0,17454.0,42.83,0.6580493537015304,3.2105638829407566
836942,2024-08-13,4472,15.2,15.78,3752338.1,1.34,3.34,39140.0,665.0,15.88,0.6337135614702245,15.238466030757252
300981,2024-08-07,76975,29.25,30.0,75064237.0,2.15,2.81,231977.0,31379.0,30.19,0.6333333333333375,4.281835465234325
831726,2024-08-07,1077,9.63,9.51,803149.44,0.19,-0.73,7815.0,1797.0,9.57,0.630914826498428,5.438413361169102
873001,2024-07-26,13555,8.28,8.36,10230519.6,3.53,0.72,41662.0,13566.0,8.41,0.5980861244019223,3.072305593451569
600423,2024-07-30,78075,6.62,6.76,18411733.0,0.98,2.58,276410.0,53648.0,6.8,0.5917159763313614,4.1968373025212
688289,2024-08-09,49726,33.11,33.57,96076664.0,0.85,1.45,126880.0,20354.0,33.76,0.5659815311289774,3.6210045662100456
300149,2024-08-02,187997,28.86,34.16,90281013.0,3.77,18.36,774587.0,86592.0,34.35,0.5562060889929885,5.641791914461249
301068,2024-07-25,1590,26.8,27.21,3231103.0,0.32,1.53,6789.0,1935.0,27.36,0.5512679162072714,3.851914893617021
2734,2024-07-30,10280,25.27,25.41,6905100.22,0.32,0.36,27855.0,8164.0,25.55,0.5509641873278259,3.020494469746259
2076,2024-07-31,180977,10.93,11.12,28139411.0,1.75,2.3,570795.0,117154.0,11.18,0.5395683453237455,3.8291556396349256
300830,2024-07-31,62787,5.8,5.92,35829186.0,1.99,2.07,160048.0,43498.0,5.95,0.5067567567567609,3.0116761537375925
819,2024-08-08,23412,135.05,136.25,35711115.85,0.67,1.02,72418.0,15744.0,136.94,0.5064220183486222,3.6989477985493924
605567,2024-08-07,9181,7.95,7.9,7019716.0,0.74,-0.38,80875.0,16386.0,7.94,0.5063291139240511,6.326514647788165
830896,2024-07-30,4758,49.09,48.77,3395800.35,1.87,0.1,42891.0,11954.0,49.0,0.471601394299768,5.132958353279081
972,2024-08-06,213220,5.86,6.39,51270427.0,2.76,9.04,1029377.0,195906.0,6.42,0.46948356807512126,5.032078137297556
601330,2024-08-09,29120,6.6,6.56,16990321.0,0.29,-0.3,92118.0,26242.0,6.59,0.4573170731707355,3.327842202232578
601588,2024-08-07,106805,2.31,2.3,14751028.0,0.4,-0.43,878919.0,154270.0,2.31,0.43478260869566226,6.733076702097098
832651,2024-08-12,346,20.94,20.81,439586.63,0.23,-0.62,1497.0,339.0,20.9,0.4324843825084088,4.370802919708029
839729,2024-07-30,1886,23.87,23.91,957386.12,0.24,0.59,5175.0,1081.0,24.01,0.4182350480970365,3.488372093023256
300929,2024-08-09,11517,12.03,11.98,8449670.0,0.93,0.42,34244.0,8688.0,12.03,0.4173622704507423,3.389656025736204
301026,2024-08-02,8718,24.19,24.02,20101731.0,1.19,-1.56,33971.0,13501.0,24.12,0.4163197335553765,3.0578333858409468
688701,2024-08-09,11550,4.92,4.85,5537613.0,1.72,-1.02,57808.0,9670.0,4.87,0.4123711340206281,5.448444863336475
300651,2024-08-02,17358,22.23,21.85,21274695.0,2.3,-2.06,102116.0,17258.0,21.94,0.4118993135011435,5.899930667899238
2919,2024-08-05,61108,38.58,41.69,72952563.76,2.31,9.54,360834.0,38185.0,41.86,0.4077716478771929,7.268065221113271
2349,2024-08-09,93163,57.31,56.56,65301828.0,1.15,-1.82,492915.0,125042.0,56.79,0.4066478076379011,4.517907472331065
830879,2024-08-12,3925,19.67,20.01,3236445.98,0.34,1.83,8054.0,1301.0,20.09,0.3998000999500165,3.0822809031764256
2936,2024-07-30,434718,2.58,2.58,76072442.48,0.65,0.39,1018847.0,166163.0,2.59,0.3875968992247979,3.3911772880154305
600999,2024-07-30,115801,28.57,28.68,168879789.0,0.16,0.24,513643.0,122896.0,28.79,0.38354253835425184,4.303723968043168
688246,2024-08-05,8382,19.88,19.06,16370658.0,0.82,-4.6,32261.0,10542.0,19.13,0.3672612801678924,3.4095328683153667
605228,2024-08-12,22338,8.35,8.3,18054248.0,0.53,-1.19,76577.0,22971.0,8.33,0.36144578313252235,3.3802114370213423
601688,2024-07-30,310168,17.06,17.11,395787901.0,0.43,0.23,959898.0,317089.0,17.17,0.3506721215663488,3.060621085137352
832566,2024-07-30,3621,17.32,17.38,2493154.91,0.32,0.46,10709.0,2997.0,17.44,0.34522439585732034,3.23632517376851
605028,2024-08-12,7375,15.01,15.01,9693613.0,0.46,-0.4,17438.0,3563.0,15.06,0.3331112591605644,3.188517096361309
2209,2024-08-05,27991,12.13,12.03,21516348.0,1.8,-1.07,101072.0,22997.0,12.07,0.33250207813799604,3.964540676237546
402,2024-08-08,400274,115.08,116.04,91204834.43,1.34,1.0,1240301.0,248424.0,116.42,0.32747328507410844,3.8239704762462656
601696,2024-08-06,119294,9.4,9.34,108958999.0,0.43,0.32,681722.0,166668.0,9.37,0.3211991434689439,4.767920213175177
301273,2024-08-02,8328,15.9,15.63,12818602.0,2.4,-2.13,32245.0,7567.0,15.68,0.31989763275751076,4.057250707769739
2941,2024-08-13,34755,9.49,9.59,30889511.0,0.54,1.27,360881.0,45992.0,9.62,0.3128258602711091,8.938561184935663
688075,2024-07-30,2265,80.65,80.65,7505963.0,0.71,0.0,8306.0,2737.0,80.9,0.30998140111593303,3.3210715713714514
600292,2024-08-09,34393,16.67,16.67,17020612.0,0.44,0.3,115870.0,25426.0,16.72,0.2999400119975834,3.8740199602133103
921,2024-07-26,148678,30.53,31.17,418146942.77,1.63,8.99,406180.0,75397.0,31.26,0.288739172281039,3.6253932834988287
2645,2024-07-26,84193,35.69,36.83,54008022.0,1.65,9.06,384308.0,67710.0,36.93,0.27151778441488306,5.059913234103342
300252,2024-08-06,224505,33.75,33.95,149172633.0,4.21,3.1,906931.0,365704.0,34.04,0.26509572901324385,3.073253711820728
837344,2024-08-09,1552,16.04,15.89,2281411.35,0.14,-1.24,7279.0,2962.0,15.93,0.2517306482064138,3.2250775365529463
831010,2024-08-07,3718,12.45,12.45,1389906.44,0.23,-0.64,22995.0,8125.0,12.48,0.24096385542169588,3.8833065946128515
300668,2024-07-30,4466,44.28,44.23,7155551.0,0.56,0.91,19857.0,4933.0,44.33,0.22609088853719517,4.225343121608682
600084,2024-07-30,41557,24.5,27.24,20157720.0,0.37,10.91,128663.0,26265.0,27.3,0.22026431718062509,3.794137595470496
301397,2024-08-09,7959,28.17,27.83,17999198.0,1.46,-1.1,30161.0,8721.0,27.89,0.21559468199785223,3.6164268585131896
833075,2024-07-31,1874,13.91,14.1,2094570.34,0.76,1.37,9664.0,1451.0,14.13,0.2127659574468166,5.812932330827068
833429,2024-08-02,1573,20.28,20.26,1555947.66,0.2,-0.64,6788.0,1438.0,20.3,0.19743336623889016,4.508801062769844
836433,2024-07-31,28437,14.93,15.31,11276078.89,1.68,2.55,72836.0,19000.0,15.34,0.19595035924232107,3.070851866686342
832786,2024-08-12,11050,10.46,10.6,4937701.18,1.16,0.95,68434.0,22374.0,10.62,0.18867924528301486,4.0949018669219726
600644,2024-08-06,56678,89.47,90.81,32424719.0,1.05,1.87,234133.0,66111.0,90.98,0.18720405241713656,3.813582649911637
300084,2024-08-12,23556,23.54,23.23,11915284.0,0.71,0.39,71690.0,19340.0,23.27,0.17219113215669024,3.342502797463633
600438,2024-08-13,122877,196.5,196.18,228087675.0,0.27,-0.41,469011.0,113238.0,196.5,0.1631155061678016,3.9727336255638144
831152,2024-08-12,2995,8.45,8.42,2396933.2,0.36,-0.36,34897.0,2050.0,8.43,0.11876484560569818,13.834291377601586
833575,2024-08-07,5169,41.4,41.66,10729549.54,0.28,0.05,29539.0,14479.0,41.7,0.09601536245800829,3.00682003257329
301156,2024-08-07,19264,24.07,23.92,23947160.0,2.8,-1.56,95653.0,28720.0,23.94,0.08361204013377747,3.9868706235411806
872895,2024-07-25,6046,12.73,12.91,4652876.15,3.25,2.7,34355.0,3780.0,12.92,0.07745933384972724,6.992672501526562
301082,2024-07-31,57303,13.28,13.69,52755129.0,6.02,2.24,133767.0,31098.0,13.7,0.07304601899196338,3.02636847999457
776,2024-07-30,132473,82.21,82.16,161055975.76,0.22,-0.11,476744.0,133805.0,82.21,0.06085686465432955,3.5807990145637265
300952,2024-08-13,8105,18.15,18.35,14177015.0,1.48,1.27,22757.0,6302.0,18.36,0.05449591280652866,3.159158742278059
601021,2024-08-02,26255,109.37,111.11,142750614.0,0.27,1.18,109501.0,19231.0,111.15,0.03600036000360566,4.8147122191443525
600337,2024-07-24,207963,22.81,21.92,33362989.0,1.41,-4.28,554239.0,145741.0,21.92,0.0,3.133914233370276
873527,2024-08-07,591,7.8,7.74,412960.49,0.16,-1.02,5091.0,1940.0,7.74,0.0,4.022915843540103
601588,2024-07-31,186090,2.26,2.3,25402385.0,0.7,1.77,811267.0,147037.0,2.3,0.0,4.870616911868447
836263,2024-08-09,951,8.74,8.68,379718.03,0.09,-0.46,41546.0,1434.0,8.68,0.0,34.839412997903565
2196,2024-07-30,196616,12.0,13.15,84404344.9,4.02,8.68,412011.0,50375.0,13.15,0.0,3.336243021000765
300158,2024-08-07,250901,31.0,30.84,105270002.0,2.51,-0.77,998152.0,393103.0,30.84,0.0,3.0998316780641115
600052,2024-07-29,25589,9.74,9.74,9702972.0,0.3,-0.61,85297.0,29824.0,9.74,0.0,3.078591666215509
2637,2024-08-02,15525,39.44,39.92,13391316.0,0.35,0.6,52156.0,18044.0,39.92,0.0,3.1073907474157707
600462,2024-08-01,58715,5.69,5.69,7456805.0,0.98,-5.17,249979.0,75337.0,5.69,0.0,3.7295825500552025
605158,2024-07-26,37724,8.77,9.01,23597254.0,0.74,2.5,109387.0,26839.0,9.01,0.0,3.3885352291560182
600152,2024-08-12,40440,11.05,10.91,20028777.0,0.76,-1.27,130526.0,40656.0,10.91,0.0,3.219049028312124
600389,2024-07-30,21851,51.22,51.51,27271953.0,0.51,0.27,74972.0,23387.0,51.48,-0.05824111822947222,3.314558556965383
300882,2024-08-06,25117,26.16,26.54,34459743.0,0.94,2.55,125123.0,34992.0,26.52,-0.07535795026375122,4.16320351361693
62,2024-07-30,36577,65.02,66.1,31148745.0,0.35,1.27,98960.0,29029.0,66.04,-0.09077155824506515,3.016797244154498
832471,2024-07-29,2358,10.43,10.36,2150625.58,0.83,0.0,8265.0,2243.0,10.35,-0.09652509652509447,3.5926972397304935
831855,2024-08-07,916,8.78,8.8,686349.34,0.44,-0.11,5310.0,1224.0,8.79,-0.1136363636363814,4.962616822429907
603033,2024-07-30,16552,68.68,69.01,17003238.0,0.16,-0.09,71730.0,10719.0,68.88,-0.18837849587017774,5.260533167100583
3027,2024-08-09,11906,20.0,19.85,14742263.0,1.17,-0.85,72674.0,11370.0,19.81,-0.20151133501260804,6.244543736037119
836892,2024-08-08,2635,55.61,54.88,2003732.82,0.2,-1.72,11928.0,1531.0,54.76,-0.21865889212828818,5.726356216994719
600984,2024-08-08,67205,4.4,4.43,15933877.0,0.53,0.68,215082.0,58510.0,4.42,-0.2257336343115076,3.4217396492065384
300741,2024-08-13,7552,25.8,25.92,11408772.0,0.12,0.31,29172.0,10891.0,25.86,-0.23148148148149023,3.1634766578105515
605080,2024-08-02,7423,21.61,21.56,11062566.0,0.52,-0.74,24731.0,6915.0,21.51,-0.23191094619664732,3.4497140465894827
688425,2024-08-13,147855,3.9,3.94,53579735.0,1.0,0.77,565071.0,122152.0,3.93,-0.25380710659897937,4.185602595488265
603963,2024-08-13,10056,7.81,7.81,3439152.0,0.46,-4.87,114724.0,36508.0,7.79,-0.25608194622278585,4.927583540932909
600495,2024-07-31,91492,18.32,18.63,29713475.0,0.76,1.69,222694.0,55854.0,18.58,-0.2683843263553447,3.0227356019165774
301076,2024-08-08,15289,30.84,30.4,26131132.0,2.21,-1.9,55043.0,13203.0,30.31,-0.2960526315789469,3.8637512284149937
603060,2024-08-09,13334,23.39,23.17,7730802.0,0.17,-0.77,60243.0,9683.0,23.1,-0.30211480362537885,5.234652648042751
301166,2024-07-31,7420,28.42,29.11,20012949.0,1.8,2.43,18845.0,3863.0,29.02,-0.30917210580556465,3.3404236461933885
301033,2024-08-08,2282,39.24,39.06,8775160.0,0.41,-0.59,12439.0,2060.0,38.93,-0.3328213005632426,5.72961768770152
600061,2024-07-30,107614,38.89,38.77,62850126.0,0.17,-0.15,564977.0,137365.0,38.64,-0.3353108073252581,4.612452495928222
603126,2024-08-08,35341,8.84,8.9,18289154.0,0.58,1.02,111428.0,20156.0,8.87,-0.337078651685406,4.015640485071265
600182,2024-07-30,8024,16.27,16.16,10339767.0,0.47,-0.49,29907.0,9460.0,16.1,-0.3712871287128634,3.421070693205216
300649,2024-07-31,24264,20.87,21.21,23960221.0,2.31,2.02,70453.0,17899.0,21.13,-0.3771805752003859,3.3419348718070347
603316,2024-08-09,30793,5.18,5.12,11617755.0,1.17,0.2,178076.0,25963.0,5.1,-0.390625000000009,6.275142716188597
2370,2024-08-02,143807,9.74,9.98,36586490.0,2.36,1.73,368754.0,84033.0,9.94,-0.40080160320642205,3.236955758426966
300804,2024-08-01,3680,21.72,21.75,7735665.0,1.34,0.14,17154.0,5804.0,21.66,-0.4137931034482752,3.617460986925348
601236,2024-07-30,183246,7.12,7.2,124839996.0,0.39,0.56,643924.0,173176.0,7.17,-0.4166666666666701,3.6132674189584257
301361,2024-08-06,33373,22.8,23.7,76000920.0,11.47,5.99,128116.0,35236.0,23.6,-0.4219409282700332,3.734670378521768
300858,2024-08-12,4922,40.11,40.08,6806291.0,0.25,-0.07,15233.0,4256.0,39.89,-0.47405189620757915,3.3194595772499453
565,2024-07-31,42331,40.95,41.67,17403417.26,0.98,2.51,100871.0,19628.0,41.47,-0.47996160307176106,3.25605642440969
600265,2024-07-30,2082,22.72,22.86,2876896.0,0.16,1.06,7435.0,2781.0,22.75,-0.481189851268589,3.0577832613612994
300731,2024-08-13,15503,20.08,20.53,21508771.0,1.29,2.24,53753.0,14419.0,20.43,-0.4870920603994223,3.592874807833701
300963,2024-08-08,69791,22.17,21.82,54391518.0,3.48,-2.42,301400.0,125874.0,21.71,-0.5041246562786409,3.0807758158076304
301049,2024-07-26,45267,21.79,21.79,97505118.0,17.62,19.73,145133.0,38956.0,21.67,-0.5507113354749767,3.4463982522588843
831832,2024-07-26,5918,11.97,12.19,6661953.31,0.96,1.58,32980.0,9124.0,12.12,-0.5742411812961468,4.385055178832602
603158,2024-08-01,85288,30.58,30.73,59570919.0,1.74,0.36,273135.0,85232.0,30.54,-0.6182883176049505,3.2035538353272344
2799,2024-08-08,26377,15.97,16.04,16103934.95,0.82,-0.19,131224.0,32983.0,15.94,-0.623441396508726,4.421293800539083
688225,2024-07-29,15772,11.05,11.22,17053096.0,0.83,1.36,47085.0,12822.0,11.15,-0.6238859180035676,3.2933482548786457
2082,2024-08-08,40096,15.65,15.85,17909657.0,0.65,1.28,129905.0,35832.0,15.75,-0.6309148264984206,3.421794331471921
2771,2024-08-06,56342,40.0,40.52,84477644.9,3.3,2.56,272497.0,71940.0,40.26,-0.6416584402764193,4.248405855848833
300137,2024-08-09,27348,20.24,20.02,11409524.0,0.52,-0.89,156449.0,34898.0,19.89,-0.6493506493506443,5.026796902612216
603778,2024-08-05,218580,17.45,18.14,61968656.0,3.4,3.19,439195.0,72577.0,18.02,-0.6615214994487375,3.0168946650776043
2887,2024-08-09,23206,30.16,30.2,14475027.8,1.46,0.4,109937.0,24125.0,30.0,-0.6622516556291367,4.6454543533836175
600526,2024-08-09,56941,11.9,11.82,21254565.0,0.8,-0.67,291229.0,40616.0,11.74,-0.6768189509306266,5.97043779534016
300894,2024-07-26,152114,15.05,16.19,203699411.0,5.17,16.56,291713.0,29611.0,16.08,-0.6794317479926063,3.2104883752923374
688786,2024-07-30,3784,30.42,30.74,7779127.0,0.5,0.56,9566.0,2432.0,30.53,-0.6831489915419561,3.0778635778635777
688633,2024-08-13,1973,39.07,39.28,3711024.0,0.14,1.81,8282.0,3207.0,39.01,-0.6873727087576454,3.197683397683398
2729,2024-08-13,60062,26.94,28.75,60510451.0,3.42,9.77,331856.0,46733.0,28.55,-0.695652173913041,6.2148227913291825
688373,2024-08-09,50579,4.37,4.18,21436661.0,1.38,-3.46,194946.0,36377.0,4.15,-0.7177033492822814,4.4837849027094165
838275,2024-08-07,4582,16.55,16.59,1487164.58,0.51,0.0,23367.0,5786.0,16.47,-0.7233273056057926,4.507523148148148
603703,2024-08-01,72382,33.01,33.71,68013830.0,1.74,1.9,263062.0,44078.0,33.46,-0.7416196974191634,4.517636956895071
2272,2024-07-24,164454,15.85,17.27,79758448.6,4.89,9.17,600041.0,178131.0,17.14,-0.7527504342790909,3.5030196885444487
2667,2024-08-06,73509,17.14,18.57,37636241.0,3.12,9.69,248185.0,56877.0,18.43,-0.7539041464728087,3.8069271240777383
300889,2024-07-29,38524,10.17,10.46,38883555.0,3.84,3.98,251464.0,21091.0,10.38,-0.7648183556405359,8.436266040426068
838924,2024-08-07,6249,9.73,9.94,4691326.5,0.99,1.84,21340.0,6396.0,9.86,-0.8048289738430591,3.3752471332542506
873593,2024-07-30,15148,51.08,51.72,25952955.5,2.67,2.05,32488.0,5902.0,51.3,-0.812064965197219,3.086745843230404
600935,2024-07-30,34381,2.36,2.39,7772245.0,0.19,0.42,135802.0,24320.0,2.37,-0.836820083682009,4.626905844874875
603335,2024-08-09,20912,7.15,7.03,8486546.0,0.49,-0.99,68282.0,23676.0,6.97,-0.8534850640113868,3.062797165156544
600527,2024-07-23,66992,33.95,33.95,9489982.0,0.39,0.0,179066.0,29866.0,33.66,-0.8541973490427281,3.6974953024014536
2291,2024-07-31,284258,7.35,8.05,125122325.3,3.24,9.52,790290.0,109403.0,7.98,-0.8695652173913079,4.0150789638800894
300326,2024-08-08,62460,48.87,49.41,25684497.0,0.87,0.88,449445.0,51806.0,48.98,-0.8702691762801047,7.86664449617559
2896,2024-07-31,64994,43.22,47.53,174351972.51,4.3,9.69,173675.0,39078.0,47.1,-0.9046917736166625,3.337593204704435
831370,2024-08-09,7519,9.99,9.94,1460418.98,0.28,-0.5,68892.0,8066.0,9.85,-0.9054325955734392,8.840808469682386
2868,2024-07-25,13911,16.92,18.52,18084817.0,0.91,9.33,37524.0,7752.0,18.35,-0.91792656587472,3.464340119097078
717,2024-08-09,124879,8.6,8.6,21707126.0,0.52,0.0,471709.0,75486.0,8.52,-0.9302325581395358,4.708496992987797
603220,2024-07-29,73666,25.98,25.77,140860250.0,1.7,-0.04,247745.0,75602.0,25.53,-0.9313154831199008,3.319465659082992
603282,2024-07-23,4869,16.34,16.01,7571704.0,0.76,-1.84,12239.0,2855.0,15.86,-0.9369144284822118,3.169083376488866
603177,2024-08-09,14991,7.38,7.28,10674258.0,0.73,-0.55,55718.0,16578.0,7.21,-0.9615384615384654,3.529918591022839
430090,2024-07-29,38508,17.61,17.26,11212693.21,2.25,-1.99,130704.0,44214.0,17.09,-0.9849362688296738,3.1600783346630883
301212,2024-08-07,4595,19.98,20.04,8844573.0,1.7,0.2,33119.0,6668.0,19.84,-0.9980039920159646,5.881026369528545
688623,2024-07-30,362,54.63,54.68,1921856.0,0.25,0.7,1339.0,265.0,54.13,-1.0058522311631257,4.271132376395534
300834,2024-08-09,5103,20.48,20.62,9122621.0,0.83,0.68,17473.0,3805.0,20.41,-1.0184287099903049,3.922990570273911
2374,2024-08-07,85419,12.75,12.69,15464277.0,0.79,0.0,440877.0,156335.0,12.56,-1.0244286840031445,3.6473191756909915
981,2024-08-01,4777986,9.51,9.51,610631983.44,7.32,6.73,7534488.0,127401.0,9.41,-1.0515247108307006,3.071923988871826
688611,2024-07-30,1150,50.61,50.95,2872600.0,0.1,-0.57,4494.0,1435.0,50.4,-1.079489695780185,3.476982591876209
56,2024-08-08,258017,6.43,6.43,46174442.4,2.86,0.0,940998.0,164354.0,6.36,-1.0886469673405816,4.455788868080432
838163,2024-07-31,1601,24.2,24.63,2407286.89,0.26,1.53,5277.0,1764.0,24.36,-1.0962241169305709,3.136404160475483
838163,2024-08-07,2047,24.44,24.36,3085154.22,0.33,-0.94,4927.0,983.0,24.09,-1.1083743842364515,3.252145214521452
603578,2024-08-06,7426,21.92,22.32,8346775.0,0.41,2.43,20008.0,5862.0,22.07,-1.1200716845878136,3.011438892233594
3028,2024-07-30,4885,34.42,34.73,16444759.04,0.9,-0.34,15859.0,4865.0,34.34,-1.1229484595450432,3.2531282051282053
833427,2024-08-07,8590,19.48,20.33,7493716.2,1.74,3.99,19153.0,3623.0,20.1,-1.1313330054107078,3.136493899942684
300007,2024-07-30,40424,55.79,56.39,53721977.0,1.43,0.71,112498.0,27970.0,55.75,-1.1349530058521025,3.289703775184958
2365,2024-08-08,40058,25.76,26.15,29684932.0,1.64,1.63,90420.0,17289.0,25.85,-1.1472275334607922,3.153434355764033
300005,2024-08-02,133004,59.3,58.4,61537404.0,1.51,-2.26,431821.0,145550.0,57.73,-1.1472602739726057,3.100447310036833
301390,2024-07-29,5168,29.26,28.73,14762366.0,1.76,0.31,22293.0,4218.0,28.4,-1.1486251305255895,4.75026635414447
603676,2024-08-07,24789,9.44,9.42,21050797.0,0.57,-0.74,97317.0,35295.0,9.31,-1.167728237791926,3.239364889155183
600355,2024-08-07,575456,12.48,13.6,187511659.0,11.69,9.68,1070249.0,113862.0,13.44,-1.176470588235295,3.1052402519591826
605198,2024-07-29,6766,23.03,23.2,15294985.0,0.25,0.43,26158.0,10347.0,22.92,-1.2068965517241275,3.0570911003330803
300923,2024-08-13,21818,20.39,20.62,42027857.0,2.85,1.08,97290.0,31461.0,20.37,-1.212415130940834,3.6520955723643462
600535,2024-07-31,357411,122.04,126.41,497260956.0,2.39,4.56,867437.0,124097.0,124.86,-1.2261688157582447,3.603001403922676
603937,2024-08-13,12112,8.8,8.96,9258636.0,0.58,1.7,33895.0,8371.0,8.85,-1.2276785714285847,3.3095737929014306
688191,2024-07-29,4878,15.19,15.35,7167492.0,0.32,0.92,17512.0,3020.0,15.15,-1.3029315960912007,4.4345403899721445
600860,2024-08-09,24716,9.31,9.19,20096555.0,0.57,-0.86,193221.0,26655.0,9.07,-1.3057671381936804,7.522571100426311
300846,2024-07-31,127710,9.41,9.7,121834745.0,3.58,3.52,314009.0,51587.0,9.57,-1.3402061855670002,3.502668756309364
300519,2024-08-01,101881,28.5,32.74,129668256.0,8.93,15.28,178986.0,13067.0,32.3,-1.3439218081857203,3.114208163691408
1368,2024-08-02,8972,18.78,18.58,15899364.0,2.83,-0.96,40455.0,10299.0,18.33,-1.3455328310010766,4.1985366613045505
603968,2024-08-07,7859,26.58,26.46,7234745.0,0.38,-0.23,45714.0,10026.0,26.1,-1.3605442176870728,5.111993290466872
600969,2024-08-07,211380,8.68,9.35,119302340.0,5.71,8.59,438332.0,48119.0,9.22,-1.3903743315507917,3.378294328687201
3005,2024-08-02,19167,32.47,31.58,42959860.0,2.6,-3.28,71636.0,23111.0,31.14,-1.3932868904369784,3.3888074175694216
603289,2024-07-31,30619,11.71,11.97,24372565.0,1.04,1.87,73740.0,15128.0,11.8,-1.4202172096908934,3.2238179552757558
688569,2024-07-31,6990,21.4,21.82,14293893.0,0.33,2.2,22433.0,4764.0,21.51,-1.4207149404216257,3.8170835460268844
2360,2024-08-12,32117,33.62,33.62,14292065.0,0.98,-8.04,121489.0,18007.0,33.14,-1.4277215942891044,4.847538105498364
300548,2024-07-30,41519,50.09,50.27,73935132.0,1.87,-0.38,161983.0,38766.0,49.55,-1.4322657648697155,4.035199601419942
603818,2024-07-25,52824,5.44,5.58,13408868.0,0.93,2.2,512366.0,46372.0,5.5,-1.4336917562724028,10.330376224847775
300614,2024-08-09,14895,9.2,8.97,13340566.0,0.93,-1.1,76511.0,23192.0,8.84,-1.4492753623188492,4.017696326830677
300211,2024-07-30,27576,33.79,34.16,14194182.0,0.92,1.09,109778.0,32564.0,33.66,-1.4637002341920375,3.650748254073828
835185,2024-07-31,8199,182.52,187.18,14243228.64,0.07,2.9,26630.0,5971.0,184.44,-1.4638316059408103,3.7586450247000704
3031,2024-07-29,11455,115.11,115.03,47544931.64,0.72,-0.48,40027.0,14116.0,113.33,-1.4778753368686455,3.13065582104728
14,2024-08-07,31353,80.15,79.42,26474904.6,1.3,-1.46,116148.0,45125.0,78.23,-1.4983631327121603,3.037422526739716
603908,2024-08-05,29930,34.45,35.96,62929560.0,3.21,8.09,61291.0,5177.0,35.42,-1.5016685205784182,3.4916683282536245
2175,2024-08-09,487671,11.58,12.64,89151151.12,3.82,9.15,1248897.0,84389.0,12.45,-1.5031645569620353,4.366314722231934
600029,2024-08-02,248692,9.83,9.84,147439358.0,0.2,-0.2,697200.0,181476.0,9.69,-1.5243902439024426,3.2415242416916183
688236,2024-07-24,16377,13.86,13.49,21528192.0,2.07,-3.23,57133.0,13515.0,13.28,-1.556708673091185,3.8226281279272047
600837,2024-07-30,210102,173.68,173.83,183945996.0,0.24,0.0,625260.0,194046.0,171.11,-1.5647471667721329,3.094213011075151
300144,2024-07-23,245410,121.73,118.73,188786183.0,1.08,-2.81,704457.0,200078.0,116.87,-1.5665796344647513,3.16263064324965
300839,2024-08-08,138759,13.81,16.42,85039013.0,5.78,19.07,280537.0,18270.0,16.16,-1.5834348355663916,3.5730597532939776
2339,2024-08-07,154630,30.8,32.83,89729654.6,3.23,9.18,657279.0,90362.0,32.31,-1.58391714894912,5.365718064263323
2218,2024-08-12,106945,17.22,16.95,30706650.72,0.77,-0.64,434332.0,114556.0,16.68,-1.5929203539822985,3.9217159290477244
300824,2024-07-26,70449,12.37,13.33,55842726.0,2.23,17.86,236129.0,14200.0,13.11,-1.6504126031507926,5.57901451877754
600449,2024-08-12,46104,39.97,39.97,44984507.0,0.96,-7.24,219819.0,31019.0,39.31,-1.6512384288216078,5.700478456491578
601777,2024-08-12,295797,5.58,5.45,121768988.0,0.65,-1.45,818730.0,215734.0,5.36,-1.651376146788988,3.201096316743267
2014,2024-08-07,12776,62.85,63.22,11756548.0,0.21,0.43,97153.0,18533.0,62.16,-1.6766845934830785,6.206074930531157
600834,2024-08-13,86989,23.0,23.18,63794220.0,1.82,0.0,297655.0,95570.0,22.79,-1.682484900776534,3.26091838802798
